Tipo_aviso;Estado;Prioridad;Incidente;Estructura;Creacion;Inicio;Cierre;Serie;Norte;Este;Depto;Municipio;Vereda;Cia
VEGETACIÓN;INIC GERE;Mes;1683607;19879993;2009-03-01 00:00:00;2009-03-01 00:00:00;2009-04-22 00:00:00;12604;1055587,468;816400,7065;CALDAS;RISARALDA;CAMBIA;Azul
CONSTRUCCIONES;CTER GERE;Trimestre;2978675;19870294;2013-11-09 00:00:00;2013-11-09 00:00:00;2015-12-27 00:00:00;16660;629436,626;642458,5494;NARIÑO;PASTO;MORASURCO;Azul
VEGETACIÓN;INIC GERE;Año;1683598;19878355;2009-03-01 00:00:00;2009-03-01 00:00:00;2009-04-23 00:00:00;15274;1033233,666;825212,2193;RISARALDA;SANTA ROSA DE CABAL;ALTO DE LA CRUZ;Azul
VEGETACIÓN;CTER GERE;Año;1126059;19878355;2012-04-12 00:00:00;2012-04-12 00:00:00;2015-04-09 00:00:00;15274;1033233,666;825212,2193;RISARALDA;SANTA ROSA DE CABAL;ALTO DE LA CRUZ;Azul
VEGETACIÓN;INIC GERE;Año;1683597;19878354;2009-03-01 00:00:00;2009-03-01 00:00:00;2009-04-23 00:00:00;15275;1032901,314;825455,4099;RISARALDA;SANTA ROSA DE CABAL;SANTO DOMINGO;Azul
VEGETACIÓN;CTER GERE;Año;1126053;19878354;2012-04-12 00:00:00;2012-04-12 00:00:00;2015-04-22 00:00:00;15275;1032901,314;825455,4099;RISARALDA;SANTA ROSA DE CABAL;SANTO DOMINGO;Azul
VEGETACIÓN;CPRO GERE;Año;1126579;19894103;2012-04-07 00:00:00;2012-04-07 00:00:00;2013-07-11 00:00:00;11620;1052310,196;877001,0577;TOLIMA;HERVEO;TESORITO;Azul
CONSTRUCCIONES;INIC GERE;Año;1721313;19870289;2008-03-29 00:00:00;2008-03-29 00:00:00;2009-03-18 00:00:00;16665;627576,4356;640277,3423;NARIÑO;PASTO;MAPACHICO;Azul
CONSTRUCCIONES;INIC GERE;Año;1121608;19870285;2012-04-30 00:00:00;2012-04-30 00:00:00;2013-03-09 00:00:00;16669;626448,4404;639147,746;NARIÑO;PASTO;MAPACHICO;Azul
CONSTRUCCIONES;INIC GERE;Tres años;1749559;19870284;2007-09-13 00:00:00;2007-09-13 00:00:00;2010-11-28 00:00:00;16670;625870,1537;638976,4924;NARIÑO;PASTO;MAPACHICO;Azul
CONSTRUCCIONES;INIC GERE;Tres años;1335660;19870283;2011-08-06 00:00:00;2011-08-06 00:00:00;2013-08-16 00:00:00;16671;625693,8705;638923,3276;NARIÑO;PASTO;OBONUCO;Azul
CONSTRUCCIONES;INIC GERE;Año;1121607;19870283;2012-04-30 00:00:00;2012-04-30 00:00:00;2013-04-27 00:00:00;16671;625693,8705;638923,3276;NARIÑO;PASTO;OBONUCO;Azul
CONSTRUCCIONES;INIC GERE;Año;1024332;19870283;2017-03-17 00:00:00;2017-12-06 00:00:00;2018-02-15 00:00:00;16671;625693,8705;638923,3276;NARIÑO;PASTO;OBONUCO;Azul
CONSTRUCCIONES;INIC GERE;Año;1024332;19870283;2017-03-17 00:00:00;2017-03-17 00:00:00;2018-02-15 00:00:00;16671;625693,8705;638923,3276;NARIÑO;PASTO;OBONUCO;Azul
VEGETACIÓN;CPRO ENPT GERE;Trimestre;1335625;19879977;2011-08-06 00:00:00;2011-08-06 00:00:00;2012-06-01 00:00:00;12620;1049861,153;812211,5761;CALDAS;BELALCÁZAR;LA FLORIDA;Azul
CONSTRUCCIONES;INIC GERE;Dos años;1049894;19870274;2013-05-03 00:00:00;2013-05-04 00:00:00;2016-12-15 00:00:00;16680;621797,0253;637589,6434;NARIÑO;PASTO;GUALMATAN;Azul
VEGETACIÓN;INIC GERE;Año;1109526;19880069;2012-07-06 00:00:00;2012-07-06 00:00:00;2013-06-06 00:00:00;12528;1091405,714;833060,9205;CALDAS;LA MERCED;SIN DEFINIR;Azul
VEGETACIÓN;CTER GERE;Trimestre;1334200;19895868;2011-08-10 00:00:00;2011-08-10 00:00:00;2011-11-10 00:00:00;17032;768073,6945;719486,4959;CAUCA;POPAYÁN;SAN BERNARDINO;Azul
CONSTRUCCIONES;INIC GEAM;Seis años;1749863;19895868;2007-09-13 00:00:00;2007-09-13 00:00:00;1970-01-01 00:00:00;17032;768073,6945;719486,4959;CAUCA;POPAYÁN;SAN BERNARDINO;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2453080;19895868;2017-06-21 00:00:00;2017-06-21 00:00:00;1970-01-01 00:00:00;17032;768073,6945;719486,4959;CAUCA;POPAYÁN;SAN BERNARDINO;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2453080;19895868;2017-06-21 00:00:00;2017-12-01 00:00:00;1970-01-01 00:00:00;17032;768073,6945;719486,4959;CAUCA;POPAYÁN;SAN BERNARDINO;Azul
VEGETACIÓN;INIC GERE;Trimestre;1387876;19895868;2011-06-17 00:00:00;2011-06-17 00:00:00;2011-07-07 00:00:00;17032;768073,6945;719486,4959;CAUCA;POPAYÁN;SAN BERNARDINO;Azul
VEGETACIÓN;INIC GERE;Año;2577838;19895868;2014-07-13 00:00:00;2014-07-13 00:00:00;2015-05-29 00:00:00;17032;768073,6945;719486,4959;CAUCA;POPAYÁN;SAN BERNARDINO;Azul
OBRAS;INIC GERE;Año;2484207;19873631;2016-07-12 00:00:00;2016-07-12 00:00:00;2016-10-06 00:00:00;17011;653399,4419;626007,9109;NARIÑO;EL PEÑOL;PEREJIL;Azul
VEGETACIÓN;CTER GERE;Semestre;1022400;19894790;2017-04-02 00:00:00;2017-11-29 00:00:00;2019-01-05 00:00:00;5704;969490,8668;779012,7752;VALLE DEL CAUCA;ZARZAL;SIN DEFINIR;Azul
VEGETACIÓN;CTER GERE;Semestre;1022400;19894790;2017-04-02 00:00:00;2017-04-02 00:00:00;2019-01-05 00:00:00;5704;969490,8668;779012,7752;VALLE DEL CAUCA;ZARZAL;SIN DEFINIR;Azul
VEGETACIÓN;CTER COND GEAM REAN CO19 GERE;Tres años;2559899;19894790;2014-11-27 00:00:00;2014-11-27 00:00:00;2019-01-05 00:00:00;5704;969490,8668;779012,7752;VALLE DEL CAUCA;ZARZAL;SIN DEFINIR;Azul
VEGETACIÓN;CTER COND GEAM REAN CO19 GERE;Tres años;2559899;19894790;2014-11-27 00:00:00;2017-09-21 00:00:00;2019-01-05 00:00:00;5704;969490,8668;779012,7752;VALLE DEL CAUCA;ZARZAL;SIN DEFINIR;Azul
VEGETACIÓN;INIC GEAM;Año;2564998;19894790;2014-09-19 00:00:00;2014-09-19 00:00:00;2014-11-23 00:00:00;5704;969490,8668;779012,7752;VALLE DEL CAUCA;ZARZAL;SIN DEFINIR;Azul
VEGETACIÓN;INIC GEAM;Trimestre;2421340;19894003;2018-01-21 00:00:00;2018-09-19 00:00:00;2018-09-21 00:00:00;17503;1060735,199;819666,1404;CALDAS;ANSERMA;LA PERLA;Azul
VEGETACIÓN;INIC GEAM;Trimestre;2421340;19894003;2018-01-21 00:00:00;2018-01-21 00:00:00;2018-09-21 00:00:00;17503;1060735,199;819666,1404;CALDAS;ANSERMA;LA PERLA;Azul
VEGETACIÓN;INIC COND GERE;Semestre;2479172;19894003;2016-08-10 00:00:00;2016-08-10 00:00:00;2016-12-09 00:00:00;17503;1060735,199;819666,1404;CALDAS;ANSERMA;LA PERLA;Azul
VEGETACIÓN;INIC GERE;Trimestre;2390286;19895214;2018-12-07 00:00:00;2018-12-07 00:00:00;2019-04-25 00:00:00;15548;779157,9747;719053,7753;CAUCA;CAJIBÍO;LA VENTA;Azul
VEGETACIÓN;INIC GERE;Trimestre;2390286;19895214;2018-12-07 00:00:00;2019-03-07 00:00:00;2019-04-25 00:00:00;15548;779157,9747;719053,7753;CAUCA;CAJIBÍO;LA VENTA;Azul
INVASIÓN/EXPLANACION ;INIC GEAM;Mes;1511142;19870301;2011-02-23 00:00:00;2011-02-23 00:00:00;2011-03-11 00:00:00;16653;630052,1747;645333,8736;NARIÑO;PASTO;MORASURCO;Azul
INVASIÓN/EXPLANACION ;INIC GERE;Tres años;2995054;19870301;2013-08-16 00:00:00;2017-12-17 00:00:00;2018-10-20 00:00:00;16653;630052,1747;645333,8736;NARIÑO;PASTO;MORASURCO;Azul
INVASIÓN/EXPLANACION ;INIC GERE;Tres años;2995054;19870301;2013-08-16 00:00:00;2013-08-16 00:00:00;2018-10-20 00:00:00;16653;630052,1747;645333,8736;NARIÑO;PASTO;MORASURCO;Azul
INVASIÓN/EXPLANACION ;INIC GEAM;Año;1721523;19870301;2008-03-26 00:00:00;2008-03-26 00:00:00;2008-11-08 00:00:00;16653;630052,1747;645333,8736;NARIÑO;PASTO;MORASURCO;Azul
VEGETACIÓN;INIC GERE;Mes;1383813;19894450;2011-06-23 00:00:00;2011-06-23 00:00:00;2011-08-05 00:00:00;18063;1001478,577;776303,9396;VALLE DEL CAUCA;TORO;SABANAZO;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2545214;19870217;2015-05-13 00:00:00;2015-05-13 00:00:00;2017-02-24 00:00:00;16737;604928,9204;616230,9451;NARIÑO;OSPINA;SAN VICENTE;Azul
CONSTRUCCIONES;INIC GERE;Trimestre;1021615;19870217;2017-04-07 00:00:00;2017-04-12 00:00:00;2017-08-30 00:00:00;16737;604928,9204;616230,9451;NARIÑO;OSPINA;SAN VICENTE;Azul
CONSTRUCCIONES;INIC GERE;Trimestre;1021615;19870217;2017-04-07 00:00:00;2017-08-14 00:00:00;2017-08-30 00:00:00;16737;604928,9204;616230,9451;NARIÑO;OSPINA;SAN VICENTE;Azul
INVASIÓN/EXPLANACION ;INIC GEAM;Año;2487212;19895861;2016-06-18 00:00:00;2016-06-18 00:00:00;2017-04-21 00:00:00;16807;766480,4039;717328,5261;CAUCA;POPAYÁN;SAN BERNARDINO;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2406535;19895771;2018-06-07 00:00:00;2018-06-08 00:00:00;1970-01-01 00:00:00;16808;733285,173;686744,6682;CAUCA;LA SIERRA;EL GUAMBITO;Azul
VEGETACIÓN;CTER GERE;Año;1130711;19895374;2012-03-08 00:00:00;2012-03-08 00:00:00;2014-02-21 00:00:00;24257;767324;777911,875;CAUCA;INZA;EL RINCÓN;Azul
INVASIÓN/EXPLANACION ;INIC GERE;Trimestre;1120847;19895859;2012-05-05 00:00:00;2012-05-05 00:00:00;2014-06-08 00:00:00;16829;766061,8294;716757,1123;CAUCA;POPAYÁN;SAN BERNARDINO;Azul
VEGETACIÓN;INIC ENPT GERE;Año;1496281;19895440;2011-03-02 00:00:00;2011-03-02 00:00:00;2012-01-04 00:00:00;24191;768907;811195,625;HUILA;NÁTAGA;EL SOCORRO;Azul
PERMISO INGRESO;INIC GERE;Año;1769136;19895440;2007-03-02 00:00:00;2007-03-02 00:00:00;2007-09-13 00:00:00;24191;768907;811195,625;HUILA;NÁTAGA;EL SOCORRO;Azul
VEGETACIÓN;CTER GERE;Año;1049127;19870172;2013-05-10 00:00:00;2013-05-10 00:00:00;2014-06-13 00:00:00;16782;589183,8076;601961,7487;NARIÑO;PUPIALES;VEREDA ESPINO SUR;Azul
VEGETACIÓN;CTER GERE;Año;1049127;19870172;2013-05-10 00:00:00;2013-05-10 00:00:00;2014-06-13 00:00:00;8938;589183,8076;601961,7487;NARIÑO;PUPIALES;VEREDA ESPINO SUR;Azul
VEGETACIÓN;INIC GERE;Tres años;1767543;19870172;2007-03-30 00:00:00;2007-03-30 00:00:00;2007-05-02 00:00:00;16782;589183,8076;601961,7487;NARIÑO;PUPIALES;VEREDA ESPINO SUR;Azul
VEGETACIÓN;INIC GERE;Tres años;1767543;19870172;2007-03-30 00:00:00;2007-03-30 00:00:00;2007-05-02 00:00:00;8938;589183,8076;601961,7487;NARIÑO;PUPIALES;VEREDA ESPINO SUR;Azul
VEGETACIÓN;COPL GERE;Semestre;2973218;19895154;2014-01-12 00:00:00;2014-01-12 00:00:00;2015-03-26 00:00:00;15616;812156,5417;720667,8229;CAUCA;SANTANDER DE QUILICHAO;LA CHAPA;Azul
VEGETACIÓN;CCLI GERE;Año;1077588;19880392;2012-11-08 00:00:00;2012-11-08 00:00:00;2014-02-21 00:00:00;7723;909195,5316;736153,712;VALLE DEL CAUCA;YOTOCO;HATOVIEJO;Azul
CONSTRUCCIONES;INIC GEAM;Año;2489473;19870186;2016-05-31 00:00:00;2016-05-31 00:00:00;2016-06-24 00:00:00;16768;593174,92;606538,6445;NARIÑO;PUPIALES;VEREDA SAN MARCOS;Azul
CONSTRUCCIONES;INIC GEAM REAN;Seis años;1749862;19895854;2007-09-13 00:00:00;2007-09-13 00:00:00;1970-01-01 00:00:00;16885;765086,3012;714652,1271;CAUCA;POPAYÁN;JULIMITO;Azul
CONSTRUCCIONES;INIC GERE;Seis años;1605419;19895854;2010-12-08 00:00:00;2010-12-08 00:00:00;2015-09-03 00:00:00;16885;765086,3012;714652,1271;CAUCA;POPAYÁN;JULIMITO;Azul
VEGETACIÓN;INIC REAN CO19 GERE;Año;2495164;19895562;2016-04-12 00:00:00;2016-04-12 00:00:00;2016-12-10 00:00:00;17043;640805,2506;636216,0672;NARIÑO;LA FLORIDA;SAN FRANCISCO;Azul
CONSTRUCCIONES;INIC GERE;Año;1129974;19895562;2012-03-15 00:00:00;2012-03-15 00:00:00;2015-04-29 00:00:00;17043;640805,2506;636216,0672;NARIÑO;LA FLORIDA;SAN FRANCISCO;Azul
CONSTRUCCIONES;INIC GERE;Seis años;1129967;19895562;2012-03-15 00:00:00;2012-03-15 00:00:00;2018-12-05 00:00:00;17043;640805,2506;636216,0672;NARIÑO;LA FLORIDA;SAN FRANCISCO;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;1021891;19895562;2017-04-07 00:00:00;2017-04-07 00:00:00;1970-01-01 00:00:00;17043;640805,2506;636216,0672;NARIÑO;LA FLORIDA;SAN FRANCISCO;Azul
CONSTRUCCIONES;INIC GERE;Tres años;1338856;19895849;2011-08-03 00:00:00;2011-08-03 00:00:00;2014-05-25 00:00:00;16943;763683,9222;712921,864;CAUCA;POPAYÁN;CAJETE;Azul
VEGETACIÓN;INIC COND GERE TERC;Año;2480674;19871561;2016-07-28 00:00:00;2016-07-28 00:00:00;2017-02-08 00:00:00;16644;1048985,097;816630,5594;CALDAS;CHINCHINÁ;LA ESMERALDA;Azul
VEGETACIÓN;INIC CO19 GERE;Año;2554143;19871561;2015-02-13 00:00:00;2015-02-13 00:00:00;2016-09-23 00:00:00;16644;1048985,097;816630,5594;CALDAS;CHINCHINÁ;LA ESMERALDA;Azul
VEGETACIÓN;CTER COND ENPT GEAM CO19 GERE;Seis años;1297131;19883024;2011-09-15 00:00:00;2011-09-15 00:00:00;2018-01-07 00:00:00;11689;1046794,125;847184,5;CALDAS;VILLAMARIA;LA FLORIDA;Azul
VEGETACIÓN;CTER COND ENPT GEAM CO19 GERE;Seis años;1297131;19883024;2011-09-15 00:00:00;2017-07-28 00:00:00;2018-01-07 00:00:00;11689;1046794,125;847184,5;CALDAS;VILLAMARIA;LA FLORIDA;Azul
VEGETACIÓN;INIC GERE;Año;1688392;19883024;2009-01-02 00:00:00;2009-01-17 00:00:00;2009-06-14 00:00:00;11689;1046794,125;847184,5;CALDAS;VILLAMARIA;LA FLORIDA;Azul
CONSTRUCCIONES;INIC GERE;Tres años;1749853;19895633;2007-09-13 00:00:00;2017-10-27 00:00:00;2018-02-14 00:00:00;16963;676329,8365;639583,2944;NARIÑO;TAMINANGO;REMOLINO;Azul
CONSTRUCCIONES;INIC GERE;Tres años;1749853;19895633;2007-09-13 00:00:00;2007-09-13 00:00:00;2018-02-14 00:00:00;16963;676329,8365;639583,2944;NARIÑO;TAMINANGO;REMOLINO;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2402766;19895633;2018-06-30 00:00:00;2018-09-23 00:00:00;2018-10-20 00:00:00;16963;676329,8365;639583,2944;NARIÑO;TAMINANGO;REMOLINO;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2402766;19895633;2018-06-30 00:00:00;2018-06-30 00:00:00;2018-10-20 00:00:00;16963;676329,8365;639583,2944;NARIÑO;TAMINANGO;REMOLINO;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2402743;19895633;2018-06-30 00:00:00;2018-06-30 00:00:00;1970-01-01 00:00:00;16963;676329,8365;639583,2944;NARIÑO;TAMINANGO;REMOLINO;Azul
VEGETACIÓN;CTER GERE;Año;1086313;19895554;2012-09-27 00:00:00;2012-09-27 00:00:00;2014-10-17 00:00:00;17052;636840,8128;638562,176;NARIÑO;PASTO;LA PRADERA;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2403471;19895625;2018-06-22 00:00:00;2018-06-23 00:00:00;1970-01-01 00:00:00;16972;672836,2424;637148,1585;NARIÑO;TAMINANGO;LECHERAL;Azul
CONSTRUCCIONES;INIC GEAM;Seis años;1629089;19895622;2010-07-08 00:00:00;2010-07-08 00:00:00;1970-01-01 00:00:00;16975;671471,1471;636252,6902;NARIÑO;TAMINANGO;PAPAYAL;Azul
CONSTRUCCIONES;INIC GEAM;Seis años;2577742;19895846;2014-07-13 00:00:00;2014-07-13 00:00:00;1970-01-01 00:00:00;16976;762690,4356;712019,8656;CAUCA;POPAYÁN;FIGUEROA;Azul
CONSTRUCCIONES;INIC GERE;Trimestre;1015507;19895621;2017-05-18 00:00:00;2017-05-18 00:00:00;2017-05-27 00:00:00;16977;670941,1478;635758,9059;NARIÑO;TAMINANGO;PAPAYAL;Azul
CONSTRUCCIONES;INIC GERE;Trimestre;1015507;19895621;2017-05-18 00:00:00;2017-05-23 00:00:00;2017-05-27 00:00:00;16977;670941,1478;635758,9059;NARIÑO;TAMINANGO;PAPAYAL;Azul
CONSTRUCCIONES;INIC GERE;Trimestre;1015507;19895621;2017-05-18 00:00:00;2017-05-27 00:00:00;2017-05-27 00:00:00;16977;670941,1478;635758,9059;NARIÑO;TAMINANGO;PAPAYAL;Azul
CONSTRUCCIONES;INIC GERE;Semestre;1642862;19895845;2010-02-21 00:00:00;2010-02-21 00:00:00;2011-12-22 00:00:00;16987;762434,4734;711787,7016;CAUCA;POPAYÁN;FIGUEROA;Azul
CONSTRUCCIONES;INIC GERE;Seis años;2525671;19895845;2015-07-26 00:00:00;2015-07-26 00:00:00;2016-12-15 00:00:00;16987;762434,4734;711787,7016;CAUCA;POPAYÁN;FIGUEROA;Azul
CONSTRUCCIONES;INIC GERE;Seis años;2523897;19895603;2015-08-08 00:00:00;2015-08-08 00:00:00;2016-10-23 00:00:00;16996;661614,4624;627256,5564;NARIÑO;EL PEÑOL;GUAYABILLO;Azul
CONSTRUCCIONES;INIC GEAM;Seis años;1755280;19895844;2007-07-27 00:00:00;2007-07-28 00:00:00;1970-01-01 00:00:00;16998;762105,8787;711644,7912;CAUCA;POPAYÁN;FIGUEROA;Azul
CONSTRUCCIONES;INIC GEAM;Seis años;1755280;19895844;2007-07-27 00:00:00;2018-09-22 00:00:00;1970-01-01 00:00:00;16998;762105,8787;711644,7912;CAUCA;POPAYÁN;FIGUEROA;Azul
CONSTRUCCIONES;INIC GERE;Trimestre;2447903;19895844;2017-07-14 00:00:00;2017-08-19 00:00:00;2017-08-25 00:00:00;16998;762105,8787;711644,7912;CAUCA;POPAYÁN;FIGUEROA;Azul
CONSTRUCCIONES;INIC GERE;Trimestre;2447903;19895844;2017-07-14 00:00:00;2017-07-14 00:00:00;2017-08-25 00:00:00;16998;762105,8787;711644,7912;CAUCA;POPAYÁN;FIGUEROA;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2478517;19895599;2016-08-13 00:00:00;2018-12-28 00:00:00;1970-01-01 00:00:00;17001;660049,7477;626482,4013;NARIÑO;EL PEÑOL;LA TOMA;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2478517;19895599;2016-08-13 00:00:00;2016-08-13 00:00:00;1970-01-01 00:00:00;17001;660049,7477;626482,4013;NARIÑO;EL PEÑOL;LA TOMA;Azul
VEGETACIÓN;INIC GERE PRER;Dos años;1022499;19894983;2017-03-31 00:00:00;2017-03-31 00:00:00;2018-03-01 00:00:00;4399;1046506,292;815435,593;RISARALDA;MARSELLA;BUENA VISTA;Azul
VEGETACIÓN;INIC GERE PRER;Dos años;1022499;19894983;2017-03-31 00:00:00;2017-05-26 00:00:00;2018-03-01 00:00:00;4399;1046506,292;815435,593;RISARALDA;MARSELLA;BUENA VISTA;Azul
VEGETACIÓN;INIC ENPT GERE;Año;1641291;19894161;2010-03-12 00:00:00;2010-03-12 00:00:00;2010-08-22 00:00:00;11566;1047277,564;849256,1341;CALDAS;VILLAMARIA;GALLINAZO;Azul
CONSTRUCCIONES;INIC GERE;Seis años;2969112;19894161;2014-02-20 00:00:00;2014-02-20 00:00:00;2016-03-24 00:00:00;11566;1047277,564;849256,1341;CALDAS;VILLAMARIA;GALLINAZO;Azul
CONSTRUCCIONES;INIC GERE;Seis años;2969111;19894161;2014-02-20 00:00:00;2014-02-20 00:00:00;2016-03-24 00:00:00;11566;1047277,564;849256,1341;CALDAS;VILLAMARIA;GALLINAZO;Azul
CONSTRUCCIONES;INIC GERE;Semestre;1027443;19894780;2017-02-18 00:00:00;2017-11-12 00:00:00;2017-12-21 00:00:00;4583;965923,4215;777286,6295;VALLE DEL CAUCA;ZARZAL;URIBE;Azul
CONSTRUCCIONES;INIC GERE;Semestre;1027443;19894780;2017-02-18 00:00:00;2017-02-18 00:00:00;2017-12-21 00:00:00;4583;965923,4215;777286,6295;VALLE DEL CAUCA;ZARZAL;URIBE;Azul
INVASIÓN/EXPLANACION ;INIC GERE;Trimestre;2581898;19895310;2014-05-29 00:00:00;2014-05-29 00:00:00;2015-01-31 00:00:00;24321;769334;753628,9376;CAUCA;TOTORÓ;NÚCLEO URB. GABRIEL LÓPEZ;Azul
VEGETACIÓN;INIC COND GERE;Mes;2545224;19894958;2015-05-13 00:00:00;2015-05-13 00:00:00;2015-08-02 00:00:00;7392;1036281,992;808731,8594;RISARALDA;MARSELLA;ESTACIÓN PEREIRA;Azul
VEGETACIÓN;CTER CO19 GERE;Seis años;1109615;19895112;2012-07-05 00:00:00;2012-07-05 00:00:00;2017-04-12 00:00:00;15468;834365,9972;720794,9538;CAUCA;BUENOS AIRES;CORCOBAO;Azul
VEGETACIÓN;CTER CO19 GERE;Tres años;2515212;19880505;2015-10-09 00:00:00;2015-10-09 00:00:00;2017-12-21 00:00:00;7612;960370,7313;754711,075;VALLE DEL CAUCA;TRUJILLO;LA MARINA;Azul
VEGETACIÓN;CTER CO19 GERE;Tres años;2515212;19880505;2015-10-09 00:00:00;2017-07-28 00:00:00;2017-12-21 00:00:00;7612;960370,7313;754711,075;VALLE DEL CAUCA;TRUJILLO;LA MARINA;Azul
VEGETACIÓN;INIC GERE;Trimestre;2417883;19880505;2018-02-22 00:00:00;2018-09-16 00:00:00;2018-10-05 00:00:00;7612;960370,7313;754711,075;VALLE DEL CAUCA;TRUJILLO;LA MARINA;Azul
VEGETACIÓN;INIC GERE;Trimestre;2417883;19880505;2018-02-22 00:00:00;2018-03-02 00:00:00;2018-10-05 00:00:00;7612;960370,7313;754711,075;VALLE DEL CAUCA;TRUJILLO;LA MARINA;Azul
CONSTRUCCIONES;INIC GEAM;Trimestre;2418807;19880505;2018-02-22 00:00:00;2018-02-22 00:00:00;1970-01-01 00:00:00;7612;960370,7313;754711,075;VALLE DEL CAUCA;TRUJILLO;LA MARINA;Azul
CONSTRUCCIONES;INIC GEAM GERE;Seis años;1622158;19873633;2010-09-02 00:00:00;2019-02-23 00:00:00;2019-05-18 00:00:00;17008;655244,1932;626281,6168;NARIÑO;EL PEÑOL;CHARGUAYACO;Azul
CONSTRUCCIONES;INIC GEAM GERE;Seis años;1622158;19873633;2010-09-02 00:00:00;2010-09-02 00:00:00;2019-05-18 00:00:00;17008;655244,1932;626281,6168;NARIÑO;EL PEÑOL;CHARGUAYACO;Azul
CONSTRUCCIONES;INIC GEAM;Año;2483302;19873633;2016-07-15 00:00:00;2016-07-15 00:00:00;2017-02-23 00:00:00;17008;655244,1932;626281,6168;NARIÑO;EL PEÑOL;CHARGUAYACO;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2398134;19873633;2018-07-28 00:00:00;2018-07-29 00:00:00;1970-01-01 00:00:00;17008;655244,1932;626281,6168;NARIÑO;EL PEÑOL;CHARGUAYACO;Azul
CONSTRUCCIONES;COPL GERE;Año;1766305;19895843;2007-04-14 00:00:00;2007-04-14 00:00:00;2009-04-16 00:00:00;17010;761284,7622;711294,834;CAUCA;TIMBÍO;LA CABAÑA;Azul
CONSTRUCCIONES;INIC GEAM;Año;1628818;19895843;2010-07-10 00:00:00;2010-07-10 00:00:00;2011-08-06 00:00:00;17010;761284,7622;711294,834;CAUCA;TIMBÍO;LA CABAÑA;Azul
CONSTRUCCIONES;INIC GERE;Seis años;1088604;19873628;2012-09-09 00:00:00;2012-09-09 00:00:00;2015-09-03 00:00:00;17014;652025,0733;626712,6176;NARIÑO;EL PEÑOL;MOLINOYACO;Azul
INVASIÓN/EXPLANACION ;CTER GERE;Dos años;1060743;19894176;2013-02-13 00:00:00;2013-02-13 00:00:00;2014-05-18 00:00:00;11550;1047935,582;841539,0012;CALDAS;VILLAMARIA;TEJARES;Azul
OBRAS;INIC COND GEAM GERE;Año;2394454;19895242;2018-09-20 00:00:00;2018-09-26 00:00:00;1970-01-01 00:00:00;24367;768364;721945,0625;CAUCA;POPAYÁN;LA REJOYA;Azul
OBRAS;INIC COND GEAM GERE;Año;2394454;19895242;2018-09-20 00:00:00;2019-04-18 00:00:00;1970-01-01 00:00:00;24367;768364;721945,0625;CAUCA;POPAYÁN;LA REJOYA;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2398138;19895581;2018-07-28 00:00:00;2018-07-29 00:00:00;2018-10-20 00:00:00;17022;650921,9876;629283,4441;NARIÑO;EL TAMBO;PLAN VERDE;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2398138;19895581;2018-07-28 00:00:00;2018-10-19 00:00:00;2018-10-20 00:00:00;17022;650921,9876;629283,4441;NARIÑO;EL TAMBO;PLAN VERDE;Azul
CONSTRUCCIONES;INIC GERE;Dos años;2495166;19895580;2016-04-12 00:00:00;2017-09-10 00:00:00;2017-11-11 00:00:00;17023;650642,9334;629519,1084;NARIÑO;EL TAMBO;PLAN VERDE;Azul
CONSTRUCCIONES;INIC GERE;Dos años;2495166;19895580;2016-04-12 00:00:00;2016-04-12 00:00:00;2017-11-11 00:00:00;17023;650642,9334;629519,1084;NARIÑO;EL TAMBO;PLAN VERDE;Azul
CONSTRUCCIONES;INIC GERE;Semestre;1021895;19895580;2017-04-07 00:00:00;2017-06-28 00:00:00;2017-10-19 00:00:00;17023;650642,9334;629519,1084;NARIÑO;EL TAMBO;PLAN VERDE;Azul
CONSTRUCCIONES;INIC GERE;Semestre;1021895;19895580;2017-04-07 00:00:00;2017-04-07 00:00:00;2017-10-19 00:00:00;17023;650642,9334;629519,1084;NARIÑO;EL TAMBO;PLAN VERDE;Azul
VEGETACIÓN;INIC GEAM;Año;2973544;19894656;2014-01-04 00:00:00;2014-01-04 00:00:00;2014-12-06 00:00:00;3424;924232,3965;745622,4854;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
OBRAS;CTER TAMB GERE;Tres años;2573043;19895537;2014-08-14 00:00:00;2014-08-14 00:00:00;2018-12-26 00:00:00;17071;629719,7745;645891,0467;NARIÑO;PASTO;MORASURCO;Azul
OBRAS;CTER TAMB GERE;Tres años;2573043;19895537;2014-08-14 00:00:00;2018-12-12 00:00:00;2018-12-26 00:00:00;17071;629719,7745;645891,0467;NARIÑO;PASTO;MORASURCO;Azul
