Tipo_aviso;Estado;Prioridad;Incidente;Estructura;Creacion;Inicio;Cierre
CONSTRUCCIONES;INIC GEAM;Tres años;2467038;19859104;2016-11-25 00:00:00;2018-11-25 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2467038;19859104;2016-11-25 00:00:00;2016-11-25 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2467016;19859096;2016-11-25 00:00:00;2016-11-25 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2467016;19859096;2016-11-25 00:00:00;2018-11-25 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2466996;19859083;2016-11-25 00:00:00;2016-11-25 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;1026775;19892207;2017-02-24 00:00:00;2017-02-24 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2466914;19874616;2016-11-26 00:00:00;2016-11-26 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;1026767;19892200;2017-02-24 00:00:00;2017-02-24 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2485251;19891870;2016-07-07 00:00:00;2016-07-07 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2485290;19891993;2016-07-07 00:00:00;2016-07-07 00:00:00;1970-01-01 00:00:00
OBRAS;INIC ENPT GEAM;Año;150244;19892487;2013-07-19 00:00:00;2013-07-19 00:00:00;2015-11-21 00:00:00
OBRAS;INIC ENPT GEAM EESP;Semestre;1363249;19891932;2011-07-10 00:00:00;2011-07-10 00:00:00;2014-10-10 00:00:00
OBRAS;INIC ENPT GEAM;Semestre;1035996;19891932;2013-07-13 00:00:00;2013-07-13 00:00:00;2014-10-10 00:00:00
VEGETACIÓN;INIC ENPT GEAM;Trimestre;1491915;19892154;2011-03-10 00:00:00;2011-03-10 00:00:00;2011-04-10 00:00:00
VEGETACIÓN;INIC ENPT GERE;Mes;1662694;19891510;2009-10-04 00:00:00;2009-10-04 00:00:00;2011-05-04 00:00:00
VEGETACIÓN;INIC SCOR GERE;Año;1770843;19866086;2007-01-28 00:00:00;2007-01-28 00:00:00;2007-05-09 00:00:00
OBRAS;INIC GEAM EESP;Año;1118316;19891891;2012-05-20 00:00:00;2012-05-20 00:00:00;2012-09-13 00:00:00
OBRAS;INIC ENPT GERE;Año;1234128;19892488;2011-11-09 00:00:00;2011-11-09 00:00:00;2012-05-12 00:00:00
OBRAS;INIC GEAM REAN;Dos años;1020446;19892183;2017-04-20 00:00:00;2018-03-10 00:00:00;1970-01-01 00:00:00
OBRAS;INIC GEAM REAN;Dos años;1020446;19892183;2017-04-20 00:00:00;2017-04-20 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1021675;19891923;2017-04-09 00:00:00;2017-05-26 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1021675;19891923;2017-04-09 00:00:00;2017-04-09 00:00:00;1970-01-01 00:00:00
OBRAS;INIC GEAM REAN;Dos años;1020424;19891910;2017-04-20 00:00:00;2017-04-20 00:00:00;1970-01-01 00:00:00
OBRAS;INIC GEAM REAN;Dos años;1020424;19891910;2017-04-20 00:00:00;2019-03-24 00:00:00;1970-01-01 00:00:00
OBRAS;INIC REAN GERE;Dos años;1020438;19892101;2017-04-20 00:00:00;2017-04-20 00:00:00;1970-01-01 00:00:00
OBRAS;INIC REAN GERE;Dos años;1020438;19892101;2017-04-20 00:00:00;2018-06-09 00:00:00;1970-01-01 00:00:00
OBRAS;INIC ENPT GEAM GERE;Año;2486883;19892670;2016-06-24 00:00:00;2016-06-24 00:00:00;1970-01-01 00:00:00
OBRAS;INIC ENPT GEAM GERE;Año;2486883;19892670;2016-06-24 00:00:00;2019-04-11 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Año;1028897;19892107;2017-02-08 00:00:00;2017-09-20 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Año;1028897;19892107;2017-02-08 00:00:00;2017-02-08 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1020146;19891965;2017-04-22 00:00:00;2017-04-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1020146;19891965;2017-04-22 00:00:00;2017-09-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1020145;19891963;2017-04-22 00:00:00;2017-04-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1020145;19891963;2017-04-22 00:00:00;2017-09-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Dos años;1017440;19891952;2017-05-05 00:00:00;2017-09-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Dos años;1017440;19891952;2017-05-05 00:00:00;2017-05-05 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1017427;19891951;2017-05-05 00:00:00;2017-05-05 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1017427;19891951;2017-05-05 00:00:00;2017-09-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1017420;19891930;2017-05-05 00:00:00;2017-05-05 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1017420;19891930;2017-05-05 00:00:00;2017-10-11 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1021702;19891928;2017-04-09 00:00:00;2017-05-26 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1021702;19891928;2017-04-09 00:00:00;2017-04-09 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1017411;19891925;2017-05-05 00:00:00;2017-12-10 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1017411;19891925;2017-05-05 00:00:00;2017-05-05 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1017406;19891921;2017-05-05 00:00:00;2017-09-21 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1017406;19891921;2017-05-05 00:00:00;2017-05-05 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM TAMB;Dos años;1021892;19892337;2017-04-07 00:00:00;2017-04-07 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM TAMB;Dos años;1021892;19892337;2017-04-07 00:00:00;2017-09-20 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1021489;19892014;2017-04-13 00:00:00;2017-10-11 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1021489;19892014;2017-04-13 00:00:00;2017-04-13 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1021444;19892010;2017-04-13 00:00:00;2017-04-13 00:00:00;2019-04-12 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1021444;19892010;2017-04-13 00:00:00;2017-11-04 00:00:00;2019-04-12 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1021449;19891998;2017-04-13 00:00:00;2019-03-27 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1021449;19891998;2017-04-13 00:00:00;2017-04-13 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GERE PRER;Dos años;1021446;19891989;2017-04-13 00:00:00;2017-04-13 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1020150;19891981;2017-04-22 00:00:00;2017-04-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1020150;19891981;2017-04-22 00:00:00;2017-10-06 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1020149;19891979;2017-04-22 00:00:00;2017-09-23 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1020149;19891979;2017-04-22 00:00:00;2017-04-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1020148;19891979;2017-04-22 00:00:00;2017-04-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1020148;19891979;2017-04-22 00:00:00;2017-10-12 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM GPRE;Dos años;1022502;19891865;2017-03-31 00:00:00;2019-01-03 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM GPRE;Dos años;1022502;19891865;2017-03-31 00:00:00;2017-03-31 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM TAMB;Dos años;2454968;19892324;2017-06-09 00:00:00;2017-12-09 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM TAMB;Dos años;2454968;19892324;2017-06-09 00:00:00;2017-06-09 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM TAMB;Dos años;2455001;19892299;2017-06-09 00:00:00;2017-06-09 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM TAMB;Dos años;2455001;19892299;2017-06-09 00:00:00;2018-05-17 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM GPRE PRER;Dos años;2455006;19892301;2017-06-09 00:00:00;2019-03-29 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM GPRE PRER;Dos años;2455006;19892301;2017-06-09 00:00:00;2017-06-09 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB;Dos años;2442023;19891497;2017-08-18 00:00:00;2017-08-18 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB;Dos años;2442023;19891497;2017-08-18 00:00:00;2017-10-15 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1022564;19891881;2017-03-31 00:00:00;2017-03-31 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1022564;19891881;2017-03-31 00:00:00;2017-07-28 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Trimestre;2393732;19866186;2018-10-05 00:00:00;2018-10-05 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Dos años;1026890;19892159;2017-02-23 00:00:00;2017-08-26 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Dos años;1026890;19892159;2017-02-23 00:00:00;2017-02-23 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB PRER;Dos años;1033095;19891497;2016-12-16 00:00:00;2016-12-16 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB PRER;Dos años;1033095;19891497;2016-12-16 00:00:00;2017-08-25 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GERE;Año;2486970;19892678;2016-06-23 00:00:00;2019-03-24 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GERE;Año;2486970;19892678;2016-06-23 00:00:00;2016-06-23 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1026888;19892150;2017-02-23 00:00:00;2018-03-09 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;1026888;19892150;2017-02-23 00:00:00;2017-02-23 00:00:00;1970-01-01 00:00:00
OBRAS;INIC GERE;Año;2439515;19892487;2017-09-10 00:00:00;2019-02-10 00:00:00;1970-01-01 00:00:00
OBRAS;INIC GERE;Año;2439515;19892487;2017-09-10 00:00:00;2019-01-31 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC ENPT GEAM;Año;1015190;19892477;2017-05-20 00:00:00;2017-05-20 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC ENPT GEAM;Año;1015190;19892477;2017-05-20 00:00:00;2018-04-11 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Dos años;1026762;19892190;2017-02-24 00:00:00;2017-08-26 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Dos años;1026762;19892190;2017-02-24 00:00:00;2017-02-24 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GEAM AMPO;Año;2488867;19892481;2016-06-05 00:00:00;2017-10-20 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GEAM AMPO;Año;2488867;19892481;2016-06-05 00:00:00;2016-06-05 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2390226;19889879;2018-12-09 00:00:00;2019-01-17 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2390226;19889879;2018-12-09 00:00:00;2018-12-09 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM GPRE PRER;Dos años;2403420;19892234;2018-06-24 00:00:00;2019-04-13 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM GPRE PRER;Dos años;2403420;19892234;2018-06-24 00:00:00;2018-06-24 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC COND TAMB GERE;Semestre;2398140;19891640;2018-07-29 00:00:00;2019-02-10 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC COND TAMB GERE;Semestre;2398140;19891640;2018-07-29 00:00:00;2018-07-29 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Año;2410472;19892471;2018-05-11 00:00:00;2019-03-30 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Año;2410472;19892471;2018-05-11 00:00:00;2018-05-11 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2416956;19892150;2018-03-17 00:00:00;2018-03-17 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2416956;19892150;2018-03-17 00:00:00;2018-04-19 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GERE PRER;Año;2416968;19892150;2018-03-17 00:00:00;2018-04-11 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GERE PRER;Año;2416968;19892150;2018-03-17 00:00:00;2018-03-17 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT TAMB GERE;Año;2416962;19892150;2018-03-17 00:00:00;2018-04-11 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT TAMB GERE;Año;2416962;19892150;2018-03-17 00:00:00;2018-03-17 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Dos años;2454153;19891961;2017-06-15 00:00:00;2017-12-09 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Dos años;2454153;19891961;2017-06-15 00:00:00;2017-06-15 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Dos años;2454130;19891956;2017-06-15 00:00:00;2017-06-15 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Dos años;2454130;19891956;2017-06-15 00:00:00;2017-12-09 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Dos años;2454641;19892366;2017-06-11 00:00:00;2017-06-11 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Dos años;2454641;19892366;2017-06-11 00:00:00;2017-12-10 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM TAMB;Dos años;2454979;19892338;2017-06-09 00:00:00;2017-06-09 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM TAMB;Dos años;2454979;19892338;2017-06-09 00:00:00;2017-12-09 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Dos años;2400069;19892661;2018-07-18 00:00:00;2019-03-31 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Dos años;2400069;19892661;2018-07-18 00:00:00;2018-07-18 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM GPRE;Año;2408698;19892644;2018-05-20 00:00:00;2018-05-20 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Dos años;2417597;19892154;2018-03-07 00:00:00;2019-03-15 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM TAMB;Dos años;2417597;19892154;2018-03-07 00:00:00;2018-03-07 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC SCOR ENPT GEAM;Año;2416717;19892197;2018-03-22 00:00:00;2018-03-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC SCOR ENPT GEAM;Año;2416717;19892197;2018-03-22 00:00:00;2019-02-21 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM GPRE PRER;Año;2405521;19892654;2018-06-13 00:00:00;2018-06-13 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM GPRE PRER;Año;2405521;19892654;2018-06-13 00:00:00;2019-03-15 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2402036;19891951;2018-07-06 00:00:00;2018-11-16 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2402036;19891951;2018-07-06 00:00:00;2018-07-06 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2401998;19891951;2018-07-06 00:00:00;2018-11-15 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2401998;19891951;2018-07-06 00:00:00;2018-07-06 00:00:00;1970-01-01 00:00:00
OBRAS;INIC COND GERE;Semestre;2397470;19892429;2018-08-09 00:00:00;2018-08-23 00:00:00;1970-01-01 00:00:00
OBRAS;INIC COND GERE;Semestre;2397470;19892429;2018-08-09 00:00:00;2018-10-03 00:00:00;1970-01-01 00:00:00
OBRAS;INIC COND GERE;Año;2421934;19866085;2018-01-14 00:00:00;2019-03-07 00:00:00;1970-01-01 00:00:00
OBRAS;INIC COND GERE;Año;2421934;19866085;2018-01-14 00:00:00;2018-01-14 00:00:00;1970-01-01 00:00:00
OBRAS;INIC COND ENPT GERE;Año;2421920;19866055;2018-01-14 00:00:00;2019-03-25 00:00:00;1970-01-01 00:00:00
OBRAS;INIC COND ENPT GERE;Año;2421920;19866055;2018-01-14 00:00:00;2018-01-14 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Dos años;2398895;19892653;2018-07-25 00:00:00;2018-07-25 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GEAM;Semestre;2410588;19892267;2018-05-09 00:00:00;2018-05-09 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GEAM;Semestre;2410588;19892267;2018-05-09 00:00:00;2019-01-30 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GERE;Trimestre;2394933;19874573;2018-09-13 00:00:00;2019-02-13 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GERE;Trimestre;2394933;19874573;2018-09-13 00:00:00;2018-09-13 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GEAM;Trimestre;2419154;19883331;2018-02-17 00:00:00;2019-03-01 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GEAM;Trimestre;2419154;19883331;2018-02-17 00:00:00;2018-02-17 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GERE;Trimestre;2416239;19892282;2018-03-29 00:00:00;2019-02-10 00:00:00;2019-04-14 00:00:00
PERMISO INGRESO;INIC GERE;Trimestre;2416239;19892282;2018-03-29 00:00:00;2018-03-29 00:00:00;2019-04-14 00:00:00
VEGETACIÓN;INIC ENPT GEAM;Dos años;2454959;19892324;2017-06-09 00:00:00;2017-06-09 00:00:00;1970-01-01 00:00:00
OBRAS;INIC GEAM;Dos años;1020434;19892138;2017-04-20 00:00:00;2017-04-20 00:00:00;1970-01-01 00:00:00
OBRAS;INIC REAN GERE;Dos años;1020321;19892299;2017-04-21 00:00:00;2018-05-11 00:00:00;1970-01-01 00:00:00
OBRAS;INIC REAN GERE;Dos años;1020321;19892299;2017-04-21 00:00:00;2017-04-21 00:00:00;1970-01-01 00:00:00
OBRAS;INIC GERE;Dos años;1018650;19892438;2017-04-28 00:00:00;2018-04-11 00:00:00;1970-01-01 00:00:00
OBRAS;INIC GERE;Dos años;1018650;19892438;2017-04-28 00:00:00;2017-04-28 00:00:00;1970-01-01 00:00:00
OBRAS;INIC REAN GERE;Dos años;1020469;19892220;2017-04-20 00:00:00;2018-04-18 00:00:00;1970-01-01 00:00:00
OBRAS;INIC REAN GERE;Dos años;1020469;19892220;2017-04-20 00:00:00;2017-04-20 00:00:00;1970-01-01 00:00:00
OBRAS;INIC REAN GERE;Dos años;1020464;19892212;2017-04-20 00:00:00;2018-03-03 00:00:00;1970-01-01 00:00:00
OBRAS;INIC REAN GERE;Dos años;1020464;19892212;2017-04-20 00:00:00;2017-04-20 00:00:00;1970-01-01 00:00:00
OBRAS;INIC GEAM;Dos años;1028202;19892677;2017-02-10 00:00:00;2017-02-10 00:00:00;1970-01-01 00:00:00
OBRAS;INIC GEAM;Dos años;1028202;19892677;2017-02-10 00:00:00;2019-04-12 00:00:00;1970-01-01 00:00:00
OBRAS;INIC REAN GERE;Dos años;1020433;19892136;2017-04-20 00:00:00;2017-04-20 00:00:00;1970-01-01 00:00:00
OBRAS;INIC REAN GERE;Dos años;1020433;19892136;2017-04-20 00:00:00;2018-04-18 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM;Dos años;2438725;19891551;2017-09-21 00:00:00;2017-11-25 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM;Dos años;2438725;19891551;2017-09-21 00:00:00;2017-09-21 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC COND ENPT GPRE;Trimestre;2438670;19892626;2017-09-22 00:00:00;2017-09-22 00:00:00;2019-01-05 00:00:00
VEGETACIÓN;INIC TAMB GERE;Año;2430342;19892470;2017-11-22 00:00:00;2017-11-22 00:00:00;2019-01-11 00:00:00
VEGETACIÓN;INIC TAMB GERE;Año;2430342;19892470;2017-11-22 00:00:00;2018-01-14 00:00:00;2019-01-11 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;2442015;19891497;2017-08-18 00:00:00;2017-10-15 00:00:00;2019-01-03 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;2442015;19891497;2017-08-18 00:00:00;2017-08-18 00:00:00;2019-01-03 00:00:00
VEGETACIÓN;INIC REAN TAMB;Año;2489123;19892485;2016-06-02 00:00:00;2018-12-18 00:00:00;2019-01-11 00:00:00
VEGETACIÓN;INIC REAN TAMB;Año;2489123;19892485;2016-06-02 00:00:00;2016-06-02 00:00:00;2019-01-11 00:00:00
VEGETACIÓN;INIC REAN TAMB GERE;Año;2489098;19891962;2016-06-02 00:00:00;2018-12-26 00:00:00;2019-01-11 00:00:00
VEGETACIÓN;INIC REAN TAMB GERE;Año;2489098;19891962;2016-06-02 00:00:00;2016-06-02 00:00:00;2019-01-11 00:00:00
VEGETACIÓN;INIC COND ENPT GERE PRER;Semestre;2439191;19892586;2017-09-14 00:00:00;2017-11-11 00:00:00;2019-01-03 00:00:00
VEGETACIÓN;INIC COND ENPT GERE PRER;Semestre;2439191;19892586;2017-09-14 00:00:00;2017-09-14 00:00:00;2019-01-03 00:00:00
VEGETACIÓN;INIC ENPT GERE PRER;Dos años;2474984;19892525;2016-09-07 00:00:00;2016-09-07 00:00:00;2019-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Dos años;2466889;19874709;2016-11-26 00:00:00;2016-11-26 00:00:00;2019-01-06 00:00:00
VEGETACIÓN;INIC ENPT GERE;Dos años;2466889;19874709;2016-11-26 00:00:00;2017-09-03 00:00:00;2019-01-06 00:00:00
VEGETACIÓN;INIC REAN TAMB GERE;Año;2489101;19891962;2016-06-02 00:00:00;2016-06-02 00:00:00;2019-01-11 00:00:00
VEGETACIÓN;INIC REAN TAMB GERE;Año;2489101;19891962;2016-06-02 00:00:00;2018-12-26 00:00:00;2019-01-11 00:00:00
VEGETACIÓN;INIC ENPT TAMB;Dos años;1033673;19891620;2016-12-09 00:00:00;2017-07-28 00:00:00;2019-01-12 00:00:00
VEGETACIÓN;INIC ENPT TAMB;Dos años;1033673;19891620;2016-12-09 00:00:00;2016-12-09 00:00:00;2019-01-12 00:00:00
PERMISO INGRESO;INIC AMPO GERE;Año;1023429;19892268;2017-03-25 00:00:00;2018-03-08 00:00:00;2019-03-09 00:00:00
PERMISO INGRESO;INIC AMPO GERE;Año;1023429;19892268;2017-03-25 00:00:00;2017-03-25 00:00:00;2019-03-09 00:00:00
PERMISO INGRESO;INIC ENPT GERE;Trimestre;1022635;19892482;2017-03-30 00:00:00;2018-05-04 00:00:00;2019-01-03 00:00:00
PERMISO INGRESO;INIC GERE;Año;2488950;19892483;2016-06-04 00:00:00;2016-06-04 00:00:00;2019-01-06 00:00:00
PERMISO INGRESO;INIC GERE;Año;2488950;19892483;2016-06-04 00:00:00;2017-12-14 00:00:00;2019-01-06 00:00:00
VEGETACIÓN;INIC TAMB AMPO GERE;Semestre;1022637;19892482;2017-03-30 00:00:00;2017-03-30 00:00:00;2019-01-03 00:00:00
VEGETACIÓN;INIC TAMB AMPO GERE;Semestre;1022637;19892482;2017-03-30 00:00:00;2017-10-15 00:00:00;2019-01-03 00:00:00
VEGETACIÓN;INIC ENPT TAMB GERE PRER;Año;2492297;19892416;2016-05-11 00:00:00;2017-10-20 00:00:00;2019-01-11 00:00:00
VEGETACIÓN;INIC ENPT TAMB GERE PRER;Año;2492297;19892416;2016-05-11 00:00:00;2016-05-11 00:00:00;2019-01-11 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;2436580;19889879;2017-10-26 00:00:00;2017-12-10 00:00:00;2019-01-03 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;2436580;19889879;2017-10-26 00:00:00;2017-10-26 00:00:00;2019-01-03 00:00:00
VEGETACIÓN;INIC GERE;Dos años;2436646;19889901;2017-10-25 00:00:00;2017-10-25 00:00:00;2019-01-04 00:00:00
VEGETACIÓN;INIC GERE;Dos años;2436646;19889901;2017-10-25 00:00:00;2018-12-19 00:00:00;2019-01-04 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1686617;19892759;2009-01-24 00:00:00;2009-01-24 00:00:00;2009-10-01 00:00:00
VEGETACIÓN;INIC GERE;Año;1702700;19892759;2008-10-24 00:00:00;2008-10-24 00:00:00;2009-10-01 00:00:00
VEGETACIÓN;INIC GERE;Año;1702706;19892751;2008-10-24 00:00:00;2008-10-24 00:00:00;2009-10-08 00:00:00
VEGETACIÓN;INIC GERE;Año;1702698;19892760;2008-10-24 00:00:00;2008-10-24 00:00:00;2009-10-01 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1695363;19883728;2008-11-26 00:00:00;2008-11-26 00:00:00;2009-10-01 00:00:00
VEGETACIÓN;INIC GERE;Año;1702738;19866056;2008-10-24 00:00:00;2008-10-24 00:00:00;2009-04-10 00:00:00
